game_id,game_date,start_time,captured_at,home_team,away_team,home_probable_pitcher_id,away_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_name,home_sp_fip,away_sp_fip,sp_fip_diff,home_sp_k_pct,away_sp_k_pct,k_pct_diff,home_sp_bb_pct,away_sp_bb_pct,bb_pct_diff,home_sp_csw_proxy,away_sp_csw_proxy,sp_csw_diff,home_sp_stuff_plus_proxy,away_sp_stuff_plus_proxy,sp_stuff_plus_diff,pitcher_advanced_source_status,pitcher_advanced_reason,pitcher_advanced_captured_at
823044,2026-06-17,2026-06-17T18:15:00+00:00,2026-06-17T17:14:15.859563+00:00,St. Louis Cardinals,San Diego Padres,681517.0,699134.0,Kyle Leahy,Bradgley Rodriguez,4.2659,2.6631,1.6028,0.1834,0.2222,-0.0388,0.0828,0.0833,-0.0005,0.3003,0.3195,-0.0192,95.92,104.57,-8.65,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823045,2026-06-16,2026-06-16T23:45:00+00:00,2026-06-16T23:41:50.007397+00:00,St. Louis Cardinals,San Diego Padres,669467.0,650633.0,Andre Pallante,Michael King,4.0919,4.1543,-0.0624,0.185,0.208,-0.023,0.0723,0.0933,-0.021,0.3064,0.3074,-0.001,97.44,97.87,-0.43,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823046,2026-06-15,2026-06-15T23:45:00+00:00,2026-06-15T10:30:49.037896+00:00,St. Louis Cardinals,San Diego Padres,669160.0,,Dustin May,,3.3151,,0.0,0.2251,,0.0,0.0643,,0.0,0.3304,,0.0,104.42,,0.0,partial,home=ok (season pitching stats available); away=missing_pitcher_id (Missing probable pitcher id for unknown),2026-06-27T22:30:40.481042+00:00
823047,2026-06-07,2026-06-07T18:15:00+00:00,2026-06-07T10:56:39.401112+00:00,St. Louis Cardinals,Cincinnati Reds,700241.0,695076.0,Michael McGreevy,Rhett Lowder,4.2754,4.669,-0.3936,0.1606,0.1853,-0.0247,0.0592,0.112,-0.0528,0.3007,0.2867,0.014,95.5,92.56,2.94,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823048,2026-06-06,2026-06-06T18:15:00+00:00,2026-06-06T13:40:39.003341+00:00,St. Louis Cardinals,Cincinnati Reds,669461.0,666157.0,Matthew Liberatore,Nick Lodolo,5.2631,5.3714,-0.1083,0.2023,0.1801,0.0222,0.0838,0.0853,-0.0015,0.3093,0.2974,0.0119,94.74,92.07,2.67,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823049,2026-06-05,2026-06-06T00:15:00+00:00,2026-06-05T23:08:37.410209+00:00,St. Louis Cardinals,Cincinnati Reds,681517.0,663903.0,Kyle Leahy,Brady Singer,4.2659,5.7438,-1.4779,0.1834,0.1793,0.0041,0.0828,0.076,0.0068,0.3003,0.3016,-0.0013,95.92,91.62,4.3,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823050,2026-06-01,2026-06-01T23:45:00+00:00,2026-06-01T23:03:22.306671+00:00,St. Louis Cardinals,Texas Rangers,700241.0,594798.0,Michael McGreevy,Jacob deGrom,4.2754,3.585,0.6904,0.1606,0.2986,-0.138,0.0592,0.0563,0.0029,0.3007,0.3711,-0.0704,95.5,111.6,-16.1,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823051,2026-06-03,2026-06-03T23:45:00+00:00,2026-06-03T23:43:03.467080+00:00,St. Louis Cardinals,Texas Rangers,669467.0,669022.0,Andre Pallante,MacKenzie Gore,4.0919,3.4297,0.6622,0.185,0.2526,-0.0676,0.0723,0.099,-0.0267,0.3064,0.3268,-0.0204,97.44,104.05,-6.61,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823052,2026-06-02,2026-06-02T23:45:00+00:00,2026-06-02T23:02:12.073800+00:00,St. Louis Cardinals,Texas Rangers,669160.0,543135.0,Dustin May,Nathan Eovaldi,3.3151,4.1565,-0.8414,0.2251,0.244,-0.0189,0.0643,0.0556,0.0087,0.3304,0.3442,-0.0138,104.42,104.48,-0.06,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823053,2026-05-31,2026-05-31T23:20:00+00:00,2026-05-31T23:09:04.009586+00:00,St. Louis Cardinals,Chicago Cubs,669461.0,696136.0,Matthew Liberatore,Jordan Wicks,5.2631,4.2053,1.0578,0.2023,0.1765,0.0258,0.0838,0.0294,0.0544,0.3093,0.3236,-0.0143,94.74,99.68,-4.94,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823054,2026-05-30,2026-05-30T23:15:00+00:00,2026-05-30T22:01:24.114016+00:00,St. Louis Cardinals,Chicago Cubs,681517.0,676962.0,Kyle Leahy,Ben Brown,4.2659,2.4971,1.7688,0.1834,0.2453,-0.0619,0.0828,0.0717,0.0111,0.3003,0.3368,-0.0365,95.92,108.3,-12.38,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823123,2026-06-21,2026-06-21T20:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Seattle Mariners,Boston Red Sox,669302.0,801139.0,Logan Gilbert,Payton Tolle,3.7774,3.1841,0.5933,0.2717,0.2421,0.0296,0.0598,0.0702,-0.0104,0.3559,0.3359,0.02,108.05,106.04,2.01,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823124,2026-06-19,2026-06-20T02:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Seattle Mariners,Boston Red Sox,682243.0,624133.0,Bryce Miller,Ranger Suarez,3.0562,2.6766,0.3796,0.3313,0.2493,0.082,0.0307,0.0742,-0.0435,0.4,0.3376,0.0624,118.51,107.96,10.55,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823125,2026-06-18,2026-06-18T20:10:00+00:00,2026-06-18T18:32:06.641012+00:00,Seattle Mariners,Baltimore Orioles,693433.0,669358.0,Bryan Woo,Shane Baz,3.057,3.834,-0.777,0.246,0.199,0.047,0.0481,0.086,-0.0379,0.3489,0.3065,0.0424,108.58,98.52,10.06,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823126,2026-06-20,2026-06-21T02:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Seattle Mariners,Boston Red Sox,676106.0,813349.0,Emerson Hancock,Connelly Early,3.8412,4.7198,-0.8786,0.2418,0.2347,0.0071,0.0567,0.0853,-0.0286,0.3426,0.3247,0.0179,105.12,99.49,5.63,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823127,2026-06-17,2026-06-18T01:40:00+00:00,2026-06-17T22:49:45.131796+00:00,Seattle Mariners,Baltimore Orioles,669923.0,680694.0,George Kirby,Kyle Bradish,3.35,4.0438,-0.6938,0.209,0.2467,-0.0377,0.0572,0.1102,-0.053,0.3259,0.3183,0.0076,103.27,100.72,2.55,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823128,2026-06-16,2026-06-17T01:40:00+00:00,2026-06-16T23:41:50.007397+00:00,Seattle Mariners,Baltimore Orioles,669302.0,687064.0,Logan Gilbert,Brandon Young,3.7774,3.9614,-0.184,0.2717,0.1707,0.101,0.0598,0.0871,-0.0273,0.3559,0.2918,0.0641,108.05,95.22,12.83,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823129,2026-06-02,2026-06-03T01:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Seattle Mariners,New York Mets,669302.0,,Logan Gilbert,,3.7774,,0.0,0.2717,,0.0,0.0598,,0.0,0.3559,,0.0,108.05,,0.0,partial,home=ok (season pitching stats available); away=missing_pitcher_id (Missing probable pitcher id for unknown),2026-06-27T22:30:40.481042+00:00
823130,2026-06-03,2026-06-03T19:40:00+00:00,2026-06-03T18:23:52.453650+00:00,Seattle Mariners,New York Mets,669923.0,642547.0,George Kirby,Freddy Peralta,3.35,4.162,-0.812,0.209,0.22,-0.011,0.0572,0.0875,-0.0303,0.3259,0.3163,0.0096,103.27,99.51,3.76,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823131,2026-06-01,2026-06-02T01:40:00+00:00,2026-06-01T23:03:22.306671+00:00,Seattle Mariners,New York Mets,676106.0,681810.0,Emerson Hancock,Austin Warren,3.8412,4.0158,-0.1746,0.2418,0.2576,-0.0158,0.0567,0.1061,-0.0494,0.3426,0.3257,0.0169,105.12,102.22,2.9,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823132,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Seattle Mariners,Arizona Diamondbacks,693433.0,669194.0,Bryan Woo,Ryne Nelson,3.057,5.392,-2.335,0.246,0.1746,0.0714,0.0481,0.062,-0.0139,0.3489,0.3063,0.0426,108.58,93.32,15.26,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823133,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T20:07:12.119028+00:00,Seattle Mariners,Arizona Diamondbacks,682243.0,518876.0,Bryce Miller,Merrill Kelly,3.0562,5.8225,-2.7663,0.3313,0.1313,0.2,0.0307,0.0925,-0.0618,0.4,0.2694,0.1306,118.51,85.26,33.25,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823206,2026-06-26,2026-06-27T02:15:00+00:00,2026-06-26T22:20:58.424642+00:00,San Francisco Giants,Atlanta Braves,,625643.0,,Reynaldo López,,4.4714,0.0,,0.199,0.0,,0.1045,0.0,,0.2973,0.0,,95.13,0.0,partial,home=missing_pitcher_id (Missing probable pitcher id for unknown); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823207,2026-06-27,2026-06-28T01:05:00+00:00,2026-06-27T22:11:05.103138+00:00,San Francisco Giants,Atlanta Braves,657277.0,693821.0,Logan Webb,Bryce Elder,3.064,3.7866,-0.7226,0.2077,0.1985,0.0092,0.0593,0.0729,-0.0136,0.3242,0.3128,0.0114,103.83,99.66,4.17,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823208,2026-06-24,2026-06-25T01:45:00+00:00,2026-06-24T23:14:43.118520+00:00,San Francisco Giants,Athletics,641816.0,695611.0,Tyler Mahle,Gage Jump,4.6882,2.1377,2.5505,0.2276,0.2574,-0.0298,0.097,0.0735,0.0235,0.3153,0.3419,-0.0266,97.94,110.45,-12.51,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823209,2026-06-25,2026-06-25T19:45:00+00:00,2026-06-25T17:20:24.429757+00:00,San Francisco Giants,Athletics,694738.0,605488.0,Landen Roupp,Jeffrey Springs,2.9378,5.6341,-2.6963,0.2624,0.2058,0.0566,0.0939,0.0765,0.0174,0.3343,0.3146,0.0197,106.91,94.56,12.35,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823210,2026-06-23,2026-06-24T01:45:00+00:00,2026-06-23T23:14:51.379243+00:00,San Francisco Giants,Athletics,592662.0,650644.0,Robbie Ray,Aaron Civale,4.7882,5.334,-0.5458,0.2186,0.162,0.0566,0.1148,0.0669,0.0479,0.3019,0.2975,0.0044,95.31,91.85,3.46,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823211,2026-06-12,2026-06-13T02:15:00+00:00,2026-06-12T23:22:44.338782+00:00,San Francisco Giants,Chicago Cubs,694738.0,665871.0,Landen Roupp,Javier Assad,2.9378,4.7327,-1.7949,0.2624,0.1554,0.107,0.0939,0.057,0.0369,0.3343,0.2992,0.0351,106.91,93.78,13.13,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823212,2026-06-14,2026-06-14T19:10:00+00:00,2026-06-14T12:01:32.809155+00:00,San Francisco Giants,Chicago Cubs,657277.0,669020.0,Logan Webb,Ryan Rolison,3.064,3.7742,-0.7102,0.2077,0.2544,-0.0467,0.0593,0.114,-0.0547,0.3242,0.3202,0.004,103.83,102.0,1.83,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823213,2026-06-13,2026-06-14T02:05:00+00:00,2026-06-13T14:54:26.594670+00:00,San Francisco Giants,Chicago Cubs,686790.0,676962.0,Trevor McDonald,Ben Brown,4.002,2.4971,1.5049,0.1965,0.2453,-0.0488,0.083,0.0717,0.0113,0.3068,0.3368,-0.03,98.0,108.3,-10.3,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823214,2026-06-09,2026-06-10T01:45:00+00:00,2026-06-09T22:25:45.628325+00:00,San Francisco Giants,Washington Nationals,605288.0,674841.0,Adrian Houser,Andrew Alvarez,5.222,2.7455,2.4765,0.1576,0.2675,-0.1099,0.0804,0.0955,-0.0151,0.2886,0.336,-0.0474,90.66,107.87,-17.21,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823215,2026-06-10,2026-06-10T19:45:00+00:00,2026-06-10T18:34:29.577011+00:00,San Francisco Giants,Washington Nationals,592662.0,656492.0,Robbie Ray,Foster Griffin,4.7882,4.4139,0.3743,0.2186,0.238,-0.0194,0.1148,0.0615,0.0533,0.3019,0.3382,-0.0363,95.31,102.64,-7.33,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823218,2026-06-08,2026-06-09T01:45:00+00:00,2026-06-08T23:48:33.404711+00:00,San Francisco Giants,Washington Nationals,657277.0,663992.0,Logan Webb,Richard Lovelady,3.064,5.4333,-2.3693,0.2077,0.1862,0.0215,0.0593,0.1448,-0.0855,0.3242,0.2707,0.0535,103.83,87.74,16.09,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823283,2026-06-27,2026-06-28T00:40:00+00:00,2026-06-27T22:11:05.103138+00:00,San Diego Padres,Los Angeles Dodgers,606996.0,808967.0,Kyle Hart,Yoshinobu Yamamoto,2.85,3.2964,-0.4464,0.1915,0.2464,-0.0549,0.0745,0.0487,0.0258,0.3085,0.3488,-0.0403,101.64,107.85,-6.21,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823284,2026-06-24,2026-06-25T00:40:00+00:00,2026-06-24T23:14:43.118520+00:00,San Diego Padres,Atlanta Braves,676664.0,527048.0,JP Sears,Martín Pérez,4.6882,3.9056,0.7826,0.2,0.2069,-0.0069,0.08,0.0931,-0.0131,0.31,0.3069,0.0031,96.54,98.53,-1.99,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823285,2026-06-26,2026-06-27T01:45:00+00:00,2026-06-26T22:20:58.424642+00:00,San Diego Padres,Los Angeles Dodgers,621111.0,808963.0,Walker Buehler,Roki Sasaki,3.4205,5.0861,-1.6656,0.2134,0.2315,-0.0181,0.0793,0.0965,-0.0172,0.317,0.3175,-0.0005,101.73,97.17,4.56,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823286,2026-06-23,2026-06-24T01:40:00+00:00,2026-06-23T23:14:51.379243+00:00,San Diego Padres,Atlanta Braves,593974.0,702275.0,Wandy Peralta,JR Ritchie,4.2557,5.5836,-1.3279,0.1557,0.2079,-0.0522,0.1078,0.1404,-0.0326,0.274,0.2838,-0.0098,91.18,89.81,1.37,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823287,2026-06-10,2026-06-10T20:10:00+00:00,2026-06-10T18:34:29.577011+00:00,San Diego Padres,Cincinnati Reds,650633.0,663903.0,Michael King,Brady Singer,4.1543,5.7438,-1.5895,0.208,0.1793,0.0287,0.0933,0.076,0.0173,0.3074,0.3016,0.0058,97.87,91.62,6.25,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823288,2026-06-22,2026-06-23T02:10:00+00:00,2026-06-22T23:27:07.473559+00:00,San Diego Padres,Atlanta Braves,650633.0,656550.0,Michael King,Grant Holmes,4.1543,5.4045,-1.2502,0.208,0.2025,0.0055,0.0933,0.1153,-0.022,0.3074,0.2936,0.0138,97.87,91.81,6.06,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823289,2026-06-08,2026-06-09T01:40:00+00:00,2026-06-08T23:48:33.404711+00:00,San Diego Padres,Cincinnati Reds,621111.0,671096.0,Walker Buehler,Andrew Abbott,3.4205,5.0444,-1.6239,0.2134,0.1795,0.0339,0.0793,0.1026,-0.0233,0.317,0.2884,0.0286,101.73,91.61,10.12,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823290,2026-06-09,2026-06-10T01:40:00+00:00,2026-06-09T22:25:45.628325+00:00,San Diego Padres,Cincinnati Reds,608337.0,695505.0,Lucas Giolito,Chase Burns,6.0663,3.1882,2.8781,0.1304,0.3058,-0.1754,0.1667,0.0799,0.0868,0.2319,0.3629,-0.131,78.51,111.62,-33.11,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823291,2026-06-07,2026-06-07T20:10:00+00:00,2026-06-07T10:56:39.401112+00:00,San Diego Padres,New York Mets,681190.0,623211.0,Randy Vásquez,Huascar Brazobán,4.5034,3.2721,1.2313,0.1766,0.239,-0.0624,0.0749,0.1132,-0.0383,0.3009,0.3129,-0.012,95.16,102.03,-6.87,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823292,2026-06-06,2026-06-07T02:10:00+00:00,2026-06-06T13:40:39.003341+00:00,San Diego Padres,New York Mets,656288.0,690997.0,Griffin Canning,Nolan McLean,5.4203,3.6933,1.727,0.2251,0.2849,-0.0598,0.1361,0.0914,0.0447,0.2945,0.3468,-0.0523,92.36,107.1,-14.74,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823293,2026-06-05,2026-06-06T01:40:00+00:00,2026-06-05T23:08:37.410209+00:00,San Diego Padres,New York Mets,650633.0,681035.0,Michael King,Christian Scott,4.1543,3.9731,0.1812,0.208,0.268,-0.06,0.0933,0.1082,-0.0149,0.3074,0.3299,-0.0225,97.87,103.22,-5.35,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823363,2026-06-26,2026-06-26T22:40:00+00:00,2026-06-26T22:20:58.424642+00:00,Pittsburgh Pirates,Cincinnati Reds,694973.0,671096.0,Paul Skenes,Andrew Abbott,2.7452,5.0444,-2.2992,0.3056,0.1795,0.1261,0.0536,0.1026,-0.049,0.376,0.2884,0.0876,115.04,91.61,23.43,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823364,2026-06-27,2026-06-27T20:05:00+00:00,2026-06-27T18:12:17.625259+00:00,Pittsburgh Pirates,Cincinnati Reds,683003.0,695505.0,Jared Jones,Chase Burns,4.78,3.1882,1.5918,0.2273,0.3058,-0.0785,0.0818,0.0799,0.0019,0.3227,0.3629,-0.0402,98.85,111.62,-12.77,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823365,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Pittsburgh Pirates,Seattle Mariners,656605.0,669923.0,Mitch Keller,George Kirby,4.1528,3.35,0.8028,0.1821,0.209,-0.0269,0.0844,0.0572,0.0272,0.2989,0.3259,-0.027,96.0,103.27,-7.27,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823366,2026-06-25,2026-06-25T16:35:00+00:00,2026-06-25T14:48:28.010175+00:00,Pittsburgh Pirates,Seattle Mariners,696149.0,682243.0,Bubba Chandler,Bryce Miller,4.6252,3.0562,1.569,0.2086,0.3313,-0.1227,0.1314,0.0307,0.1007,0.2886,0.4,-0.1114,93.47,118.51,-25.04,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823367,2026-06-24,2026-06-24T22:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Pittsburgh Pirates,Seattle Mariners,677952.0,693433.0,Braxton Ashcraft,Bryan Woo,2.831,3.057,-0.226,0.273,0.246,0.027,0.0561,0.0481,0.008,0.3585,0.3489,0.0096,111.32,108.58,2.74,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823368,2026-06-14,2026-06-14T16:15:00+00:00,2026-06-14T12:01:32.809155+00:00,Pittsburgh Pirates,Miami Marlins,694973.0,676974.0,Paul Skenes,Max Meyer,2.7452,3.2959,-0.5507,0.3056,0.2668,0.0388,0.0536,0.0898,-0.0362,0.376,0.3385,0.0375,115.04,106.61,8.43,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823369,2026-06-13,2026-06-13T20:05:00+00:00,2026-06-13T14:54:26.594670+00:00,Pittsburgh Pirates,Miami Marlins,696149.0,669199.0,Bubba Chandler,Lake Bachar,4.6252,3.7614,0.8638,0.2086,0.2765,-0.0679,0.1314,0.0941,0.0373,0.2886,0.3412,-0.0526,93.47,105.84,-12.37,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823370,2026-06-12,2026-06-12T22:40:00+00:00,2026-06-12T21:52:30.159126+00:00,Pittsburgh Pirates,Miami Marlins,677952.0,645261.0,Braxton Ashcraft,Sandy Alcantara,2.831,3.9455,-1.1145,0.273,0.1765,0.0965,0.0561,0.0588,-0.0027,0.3585,0.3089,0.0496,111.32,98.11,13.21,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823371,2026-06-11,2026-06-11T22:40:00+00:00,2026-06-11T21:25:37.149013+00:00,Pittsburgh Pirates,Los Angeles Dodgers,656605.0,680736.0,Mitch Keller,Justin Wrobleski,4.1528,3.6212,0.5316,0.1821,0.1541,0.028,0.0844,0.0523,0.0321,0.2989,0.3009,-0.002,96.0,97.36,-1.36,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823372,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Pittsburgh Pirates,Los Angeles Dodgers,683003.0,660271.0,Jared Jones,Shohei Ohtani,4.78,2.5603,2.2197,0.2273,0.2748,-0.0475,0.0818,0.0767,0.0051,0.3227,0.349,-0.0263,98.85,110.66,-11.81,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823373,2026-05-31,2026-05-31T17:35:00+00:00,2026-05-31T16:07:50.641249+00:00,Pittsburgh Pirates,Minnesota Twins,677952.0,805673.0,Braxton Ashcraft,Zebby Matthews,2.831,4.9446,-2.1136,0.273,0.1912,0.0818,0.0561,0.0539,0.0022,0.3585,0.3186,0.0399,111.32,96.97,14.35,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823374,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Pittsburgh Pirates,Los Angeles Dodgers,694973.0,641778.0,Paul Skenes,Eric Lauer,2.7452,6.1773,-3.4321,0.3056,0.155,0.1506,0.0536,0.0886,-0.035,0.376,0.2832,0.0928,115.04,86.88,28.16,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823375,2026-05-30,2026-05-30T20:05:00+00:00,2026-05-30T19:14:08.902169+00:00,Pittsburgh Pirates,Minnesota Twins,656605.0,641927.0,Mitch Keller,Bailey Ober,4.1528,4.96,-0.8072,0.1821,0.1637,0.0184,0.0844,0.0641,0.0203,0.2989,0.2998,-0.0009,96.0,93.36,2.64,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823447,2026-06-20,2026-06-20T23:15:00+00:00,2026-06-20T22:18:04.386974+00:00,Philadelphia Phillies,New York Mets,650911.0,642547.0,Cristopher Sánchez,Freddy Peralta,2.3636,4.162,-1.7984,0.2829,0.22,0.0629,0.0468,0.0875,-0.0407,0.368,0.3163,0.0517,114.46,99.51,14.95,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823448,2026-06-18,2026-06-18T22:40:00+00:00,2026-06-18T21:26:08.371620+00:00,Philadelphia Phillies,New York Mets,605400.0,640455.0,Aaron Nola,Sean Manaea,4.8479,3.6756,1.1723,0.2316,0.2344,-0.0028,0.0763,0.0781,-0.0018,0.3276,0.3281,-0.0005,99.51,103.17,-3.66,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823449,2026-06-21,2026-06-21T23:20:00+00:00,2026-06-21T22:20:49.121883+00:00,Philadelphia Phillies,New York Mets,554430.0,656849.0,Zack Wheeler,David Peterson,3.3522,3.85,-0.4978,0.2606,0.1975,0.0631,0.0669,0.094,-0.0271,0.3468,0.3018,0.045,107.65,97.68,9.97,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823450,2026-06-17,2026-06-17T17:05:00+00:00,2026-06-17T13:54:21.557616+00:00,Philadelphia Phillies,Miami Marlins,691725.0,645261.0,Andrew Painter,Sandy Alcantara,5.5154,3.9455,1.5699,0.1773,0.1765,0.0008,0.0803,0.0588,0.0215,0.2985,0.3089,-0.0104,91.76,98.11,-6.35,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823451,2026-06-16,2026-06-16T22:40:00+00:00,2026-06-16T21:14:10.018628+00:00,Philadelphia Phillies,Miami Marlins,666200.0,663969.0,Jesús Luzardo,Tyler Phillips,3.1217,4.3514,-1.2297,0.2806,0.1944,0.0862,0.0765,0.119,-0.0425,0.352,0.2877,0.0643,109.57,93.87,15.7,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823452,2026-06-15,2026-06-15T22:40:00+00:00,2026-06-15T10:30:49.037896+00:00,Philadelphia Phillies,Miami Marlins,554430.0,687473.0,Zack Wheeler,Ryan Gusto,3.3522,3.9333,-0.5811,0.2606,0.1905,0.0701,0.0669,0.0833,-0.0164,0.3468,0.3036,0.0432,107.65,97.59,10.06,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
823453,2026-06-07,2026-06-07T17:35:00+00:00,2026-06-07T10:56:39.401112+00:00,Philadelphia Phillies,Chicago White Sox,605400.0,656457.0,Aaron Nola,Tyler Gilbert,4.8479,11.8273,-6.9794,0.2316,0.1364,0.0952,0.0763,0.1818,-0.1055,0.3276,0.2273,0.1003,99.51,70.0,29.51,ok,home=ok (season pitching stats available); away=ok (season pitching stats available),2026-06-27T22:30:40.481042+00:00
