game_id,game_date,start_time,captured_at,home_team,away_team,bullpen_ip_diff,bullpen_availability_diff,home_bullpen_fatigue_score,away_bullpen_fatigue_score,home_bullpen_pitches_last_1d,away_bullpen_pitches_last_1d,home_bullpen_pitches_last_3d,away_bullpen_pitches_last_3d,home_closer_risk_score,away_closer_risk_score,lineup_projection_available_diff,context_bridge_source_status,context_bridge_reason,context_bridge_captured_at
823940,2026-06-17,2026-06-17T19:10:00+00:00,2026-06-17T17:14:15.859563+00:00,Los Angeles Dodgers,Tampa Bay Rays,54.0,14.0,77.0,91.0,33.0,7.0,121.0,175.0,0.6,0.55,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823941,2026-06-07,2026-06-07T20:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Los Angeles Dodgers,Los Angeles Angels,75.0,95.0,55.0,150.0,14.0,129.0,96.0,171.0,0.1,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823942,2026-06-06,2026-06-07T02:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Los Angeles Dodgers,Los Angeles Angels,-30.0,-9.5,78.5,69.0,31.0,42.0,126.0,96.0,0.6,0.5,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823943,2026-06-05,2026-06-06T02:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Los Angeles Dodgers,Los Angeles Angels,-45.0,-48.0,119.5,71.5,51.0,0.0,188.0,143.0,1.0,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823944,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T20:07:12.119028+00:00,Los Angeles Dodgers,Philadelphia Phillies,4.0,5.5,67.0,72.5,53.0,60.0,81.0,85.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
823945,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Los Angeles Dodgers,Philadelphia Phillies,-5.0,-4.0,48.0,44.0,28.0,25.0,68.0,63.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824011,2026-06-28,2026-06-28T19:15:00+00:00,2026-06-28T18:11:49.085308+00:00,Los Angeles Angels,Athletics,32.0,8.5,99.5,108.0,60.0,45.0,139.0,171.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824014,2026-06-26,2026-06-27T01:38:00+00:00,2026-06-26T22:20:58.424642+00:00,Los Angeles Angels,Athletics,50.0,54.0,71.0,125.0,0.0,58.0,142.0,192.0,0.3,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824015,2026-06-27,2026-06-28T01:38:00+00:00,2026-06-27T22:11:05.103138+00:00,Los Angeles Angels,Athletics,11.0,0.0,126.5,126.5,79.0,68.0,174.0,185.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824016,2026-06-22,2026-06-23T01:38:00+00:00,2026-06-22T23:27:07.473559+00:00,Los Angeles Angels,Baltimore Orioles,-50.0,-27.0,137.0,110.0,55.0,51.0,219.0,169.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824017,2026-06-23,2026-06-24T01:38:00+00:00,2026-06-23T23:14:51.379243+00:00,Los Angeles Angels,Baltimore Orioles,-97.0,-81.0,135.0,54.0,74.0,9.0,196.0,99.0,1.0,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824018,2026-06-24,2026-06-24T20:07:00+00:00,2026-06-24T19:58:28.534242+00:00,Los Angeles Angels,Baltimore Orioles,-86.0,-51.5,111.5,60.0,47.0,30.0,176.0,90.0,1.0,0.5,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824019,2026-06-13,2026-06-14T02:07:00+00:00,2026-06-13T14:54:26.594670+00:00,Los Angeles Angels,Tampa Bay Rays,-1.0,-4.5,95.5,91.0,73.0,65.0,118.0,117.0,0.85,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824020,2026-06-12,2026-06-13T01:38:00+00:00,2026-06-12T23:22:44.338782+00:00,Los Angeles Angels,Tampa Bay Rays,-27.0,-13.5,49.0,35.5,0.0,0.0,98.0,71.0,0.1,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824021,2026-06-14,2026-06-14T20:07:00+00:00,2026-06-14T12:01:32.809155+00:00,Los Angeles Angels,Tampa Bay Rays,28.0,32.0,90.5,122.5,54.0,90.0,127.0,155.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824022,2026-06-10,2026-06-11T01:38:00+00:00,2026-06-10T21:27:34.957253+00:00,Los Angeles Angels,Houston Astros,-30.0,-11.5,126.5,115.0,53.0,60.0,200.0,170.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824023,2026-06-09,2026-06-10T01:38:00+00:00,2026-06-09T22:25:45.628325+00:00,Los Angeles Angels,Houston Astros,-98.0,-61.5,179.0,117.5,82.0,57.0,276.0,178.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824024,2026-06-03,2026-06-04T01:38:00+00:00,2026-06-03T23:43:03.467080+00:00,Los Angeles Angels,Colorado Rockies,-33.0,-33.5,183.0,149.5,89.0,55.0,277.0,244.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824025,2026-06-08,2026-06-09T01:38:00+00:00,2026-06-08T23:48:33.404711+00:00,Los Angeles Angels,Houston Astros,-65.0,-38.5,150.5,112.0,65.0,53.0,236.0,171.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824026,2026-06-02,2026-06-03T01:38:00+00:00,2026-06-02T23:02:12.073800+00:00,Los Angeles Angels,Colorado Rockies,-24.0,-32.0,180.0,148.0,88.0,48.0,272.0,248.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824027,2026-06-01,2026-06-02T01:38:00+00:00,2026-06-01T23:03:22.306671+00:00,Los Angeles Angels,Colorado Rockies,61.0,51.0,164.0,215.0,100.0,141.0,228.0,289.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824095,2026-06-21,2026-06-21T18:10:00+00:00,2026-06-21T16:01:38.010521+00:00,Kansas City Royals,St. Louis Cardinals,29.0,14.5,65.5,80.0,0.0,0.0,131.0,160.0,0.3,0.45,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824097,2026-06-19,2026-06-20T00:15:00+00:00,2026-06-19T23:07:05.312509+00:00,Kansas City Royals,St. Louis Cardinals,42.0,42.5,127.5,170.0,76.0,119.0,179.0,221.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824098,2026-06-18,2026-06-18T23:40:00+00:00,2026-06-18T21:26:08.371620+00:00,Kansas City Royals,St. Louis Cardinals,-65.0,-23.0,109.0,86.0,51.0,70.0,167.0,102.0,1.0,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824099,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Kansas City Royals,Houston Astros,-49.0,-36.5,165.5,129.0,80.0,56.0,251.0,202.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824100,2026-06-13,2026-06-13T23:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Kansas City Royals,Houston Astros,-153.0,-73.0,236.0,163.0,139.0,146.0,333.0,180.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824101,2026-06-11,2026-06-11T18:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Kansas City Royals,Texas Rangers,-109.0,-101.0,188.0,87.0,162.0,69.0,214.0,105.0,1.0,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824102,2026-06-12,2026-06-13T00:10:00+00:00,2026-06-12T23:22:44.338782+00:00,Kansas City Royals,Houston Astros,-152.0,-92.0,139.0,47.0,32.0,0.0,246.0,94.0,1.0,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824103,2026-06-10,2026-06-10T23:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Kansas City Royals,Texas Rangers,-26.0,-21.0,75.5,54.5,52.0,36.0,99.0,73.0,0.65,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824105,2026-06-09,2026-06-09T23:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Kansas City Royals,Texas Rangers,-7.0,-3.5,59.0,55.5,0.0,0.0,118.0,111.0,0.2,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824176,2026-06-29,2026-06-30T00:10:00+00:00,2026-06-29T11:21:42.120433+00:00,Houston Astros,Minnesota Twins,-54.0,-50.5,146.0,95.5,80.0,33.0,212.0,158.0,1.0,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824177,2026-06-21,2026-06-21T18:10:00+00:00,2026-06-21T16:01:38.010521+00:00,Houston Astros,Cleveland Guardians,68.0,16.0,67.0,83.0,51.0,15.0,83.0,151.0,0.65,0.45,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824178,2026-06-17,2026-06-17T18:10:00+00:00,2026-06-17T17:14:15.859563+00:00,Houston Astros,Detroit Tigers,0.0,0.15,106.5,,41.0,,172.0,,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_pitches_last_3d_missing; fatigue_missing_used_closer_risk; bullpen_availability_diff=away_closer_risk-home_closer_risk",2026-06-29T11:40:23.692758+00:00
824179,2026-06-19,2026-06-20T00:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Houston Astros,Cleveland Guardians,87.0,79.5,34.5,114.0,0.0,72.0,69.0,156.0,0.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824180,2026-06-20,2026-06-20T23:15:00+00:00,2026-06-20T22:18:04.386974+00:00,Houston Astros,Cleveland Guardians,129.0,80.5,46.0,126.5,32.0,64.0,60.0,189.0,0.3,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824181,2026-06-15,2026-06-16T00:10:00+00:00,2026-06-15T10:30:49.037896+00:00,Houston Astros,Detroit Tigers,0.0,0.0,133.0,,32.0,,234.0,,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_pitches_last_3d_missing; fatigue_missing_used_closer_risk; bullpen_availability_diff=away_closer_risk-home_closer_risk",2026-06-29T11:40:23.692758+00:00
824182,2026-06-16,2026-06-17T00:10:00+00:00,2026-06-16T23:41:50.007397+00:00,Houston Astros,Detroit Tigers,0.0,0.0,143.0,,99.0,,187.0,,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_pitches_last_3d_missing; fatigue_missing_used_closer_risk; bullpen_availability_diff=away_closer_risk-home_closer_risk",2026-06-29T11:40:23.692758+00:00
824183,2026-06-07,2026-06-07T18:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Houston Astros,Athletics,24.0,23.0,128.5,151.5,68.0,90.0,189.0,213.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824184,2026-06-06,2026-06-06T20:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Houston Astros,Athletics,-32.0,-9.0,146.0,137.0,50.0,64.0,242.0,210.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824185,2026-06-04,2026-06-05T00:10:00+00:00,2026-06-04T22:20:52.609536+00:00,Houston Astros,Pittsburgh Pirates,-48.0,-38.0,164.5,126.5,121.0,93.0,208.0,160.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824186,2026-06-05,2026-06-06T00:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Houston Astros,Athletics,-105.0,-58.5,175.0,116.5,71.0,59.0,279.0,174.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824187,2026-05-31,2026-05-31T18:10:00+00:00,2026-05-31T18:01:13.612831+00:00,Houston Astros,Milwaukee Brewers,3.0,19.5,113.5,133.0,50.0,86.0,177.0,180.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824188,2026-06-03,2026-06-04T00:10:00+00:00,2026-06-03T23:43:03.467080+00:00,Houston Astros,Pittsburgh Pirates,-21.0,-20.5,104.0,83.5,87.0,67.0,121.0,100.0,0.85,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824189,2026-06-02,2026-06-03T00:10:00+00:00,2026-06-02T23:02:12.073800+00:00,Houston Astros,Pittsburgh Pirates,38.0,19.0,42.0,61.0,0.0,0.0,84.0,122.0,0.1,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824190,2026-05-30,2026-05-30T20:10:00+00:00,2026-05-30T19:14:08.902169+00:00,Houston Astros,Milwaukee Brewers,2.0,13.5,115.5,129.0,69.0,94.0,162.0,164.0,,,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824255,2026-06-26,2026-06-26T22:40:00+00:00,2026-06-26T22:20:58.424642+00:00,Detroit Tigers,Houston Astros,52.0,20.5,90.0,110.5,46.0,35.0,134.0,186.0,0.85,0.85,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824256,2026-06-28,2026-06-28T17:40:00+00:00,2026-06-28T16:20:35.050103+00:00,Detroit Tigers,Houston Astros,24.0,9.5,106.5,116.0,70.0,65.0,143.0,167.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824257,2026-06-27,2026-06-27T17:10:00+00:00,2026-06-27T16:13:56.436448+00:00,Detroit Tigers,Houston Astros,38.0,39.0,69.5,108.5,27.0,67.0,112.0,150.0,0.45,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824258,2026-06-25,2026-06-25T22:40:00+00:00,2026-06-25T22:27:03.058701+00:00,Detroit Tigers,Houston Astros,110.0,59.5,82.0,141.5,39.0,48.0,125.0,235.0,0.6,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824259,2026-06-24,2026-06-24T22:40:00+00:00,2026-06-24T21:40:46.563377+00:00,Detroit Tigers,New York Yankees,43.0,25.0,90.5,115.5,49.0,56.0,132.0,175.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824260,2026-06-21,2026-06-21T17:40:00+00:00,2026-06-21T16:01:38.010521+00:00,Detroit Tigers,Chicago White Sox,222.0,149.0,54.0,203.0,31.0,107.0,77.0,299.0,0.4,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824261,2026-06-22,2026-06-22T22:10:00+00:00,2026-06-22T21:09:28.267174+00:00,Detroit Tigers,New York Yankees,58.0,41.0,84.5,125.5,46.0,70.0,123.0,181.0,0.75,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824262,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Detroit Tigers,New York Yankees,68.0,40.0,75.5,115.5,37.0,49.0,114.0,182.0,0.6,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824263,2026-06-20,2026-06-20T17:10:00+00:00,2026-06-20T16:26:28.968464+00:00,Detroit Tigers,Chicago White Sox,177.0,117.5,70.0,187.5,46.0,104.0,94.0,271.0,0.65,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824264,2026-06-19,2026-06-19T22:40:00+00:00,2026-06-19T21:18:55.168367+00:00,Detroit Tigers,Chicago White Sox,175.0,131.5,44.0,175.5,0.0,88.0,88.0,263.0,0.1,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824265,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Detroit Tigers,Minnesota Twins,67.0,67.5,112.5,180.0,73.0,141.0,152.0,219.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824266,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Detroit Tigers,Minnesota Twins,25.0,12.0,110.5,122.5,79.0,78.0,142.0,167.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824267,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Detroit Tigers,Minnesota Twins,15.0,7.5,60.0,67.5,0.0,0.0,120.0,135.0,0.3,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824268,2026-06-07,2026-06-07T17:40:00+00:00,2026-06-07T10:56:39.401112+00:00,Detroit Tigers,Seattle Mariners,-42.0,-26.5,88.5,62.0,57.0,46.0,120.0,78.0,0.75,0.65,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824269,2026-06-06,2026-06-06T17:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Detroit Tigers,Seattle Mariners,12.0,-9.5,69.0,59.5,63.0,32.0,75.0,87.0,0.65,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824271,2026-06-05,2026-06-05T22:40:00+00:00,2026-06-05T21:25:18.854859+00:00,Detroit Tigers,Seattle Mariners,44.0,22.0,23.5,45.5,0.0,0.0,47.0,91.0,0.0,0.1,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824339,2026-06-29,2026-06-30T00:40:00+00:00,2026-06-29T11:21:42.120433+00:00,Colorado Rockies,Miami Marlins,-54.0,-40.5,99.0,58.5,34.0,7.0,164.0,110.0,0.85,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824340,2026-06-23,2026-06-24T00:40:00+00:00,2026-06-23T23:14:51.379243+00:00,Colorado Rockies,Boston Red Sox,-67.0,-44.0,103.0,59.0,48.0,27.0,158.0,91.0,1.0,0.25,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824341,2026-06-24,2026-06-24T19:10:00+00:00,2026-06-24T17:11:58.442936+00:00,Colorado Rockies,Boston Red Sox,-77.0,-53.5,103.0,49.5,51.0,21.0,155.0,78.0,1.0,0.25,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824342,2026-06-20,2026-06-21T01:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Colorado Rockies,Pittsburgh Pirates,-20.0,-9.5,59.5,50.0,29.0,30.0,90.0,70.0,0.25,0.4,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824343,2026-06-21,2026-06-21T19:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Colorado Rockies,Pittsburgh Pirates,-21.0,-21.5,68.5,47.0,54.0,32.0,83.0,62.0,0.65,0.3,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824344,2026-06-22,2026-06-23T00:40:00+00:00,2026-06-22T23:27:07.473559+00:00,Colorado Rockies,Boston Red Sox,-40.0,-33.0,97.5,64.5,56.0,30.0,139.0,99.0,0.85,0.5,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824345,2026-06-19,2026-06-20T00:40:00+00:00,2026-06-19T23:07:05.312509+00:00,Colorado Rockies,Pittsburgh Pirates,-12.0,-6.0,56.5,50.5,0.0,0.0,113.0,101.0,0.2,0.2,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824346,2026-06-11,2026-06-11T19:10:00+00:00,2026-06-11T18:19:42.320837+00:00,Colorado Rockies,Chicago Cubs,-15.0,-8.5,94.5,86.0,64.0,62.0,125.0,110.0,0.85,0.75,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824347,2026-06-09,2026-06-10T00:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Colorado Rockies,Chicago Cubs,-2.0,-1.0,98.5,97.5,0.0,0.0,197.0,195.0,0.55,0.55,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824348,2026-06-10,2026-06-11T00:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Colorado Rockies,Chicago Cubs,30.0,8.5,95.5,104.0,61.0,48.0,130.0,160.0,0.85,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824349,2026-06-07,2026-06-07T19:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Colorado Rockies,Milwaukee Brewers,17.0,-37.5,172.5,135.0,128.0,36.0,217.0,234.0,1.0,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
824350,2026-06-05,2026-06-06T00:40:00+00:00,2026-06-05T23:08:37.410209+00:00,Colorado Rockies,Milwaukee Brewers,82.0,97.5,66.5,164.0,0.0,113.0,133.0,215.0,0.3,1.0,0,partial,"missing_source_columns=home_projected_lineup_available,away_projected_lineup_available; bullpen_availability_diff=away_fatigue-home_fatigue",2026-06-29T11:40:23.692758+00:00
