candidate,fold_id,game_id,game_date,home_team,away_team,research_home_win_probability,outcome
logistic_core_c0.1_plain,1,823538,2026-06-05,Yankees,Red Sox,0.6675847472737476,0
logistic_core_c0.1_plain,1,823699,2026-06-06,Twins,Royals,0.5352880096155431,1
logistic_core_c0.1_plain,1,823860,2026-06-05,Marlins,Rays,0.45339349102912957,0
logistic_core_c0.1_plain,1,823943,2026-06-06,Dodgers,Angels,0.7816935663152371,1
logistic_core_c0.1_plain,1,824186,2026-06-06,Astros,Athletics,0.5704958484842753,1
logistic_core_c0.1_plain,1,824271,2026-06-05,Tigers,Mariners,0.4524345490911806,1
logistic_core_c0.1_plain,1,824350,2026-06-06,Rockies,Brewers,0.5476958343941253,0
logistic_core_c0.1_plain,1,824673,2026-06-05,Cubs,Giants,0.5356184356711874,0
logistic_core_c0.1_plain,1,824914,2026-06-05,Braves,Pirates,0.43274517597234,1
logistic_core_c0.1_plain,1,825073,2026-06-06,D-backs,Nationals,0.41687382316979793,0
logistic_core_c0.1_plain,1,822808,2026-06-06,Blue Jays,Orioles,0.5300059179699869,1
logistic_core_c0.1_plain,1,822891,2026-06-06,Rangers,Guardians,0.43391822069704195,0
logistic_core_c0.1_plain,1,823048,2026-06-06,Cardinals,Reds,0.5885360316122361,1
logistic_core_c0.1_plain,1,823292,2026-06-07,Padres,Mets,0.3230677950248749,1
logistic_core_c0.1_plain,1,823454,2026-06-06,Phillies,White Sox,0.53444519187764,0
logistic_core_c0.1_plain,1,823697,2026-06-06,Twins,Royals,0.5986251212799315,0
logistic_core_c0.1_plain,1,823859,2026-06-06,Marlins,Rays,0.4796793869515067,1
logistic_core_c0.1_plain,1,823942,2026-06-07,Dodgers,Angels,0.8073069495575188,1
logistic_core_c0.1_plain,1,824184,2026-06-06,Astros,Athletics,0.5635224877830707,1
logistic_core_c0.1_plain,1,824269,2026-06-06,Tigers,Mariners,0.4696553271042738,0
logistic_core_c0.1_plain,1,824351,2026-06-07,Rockies,Brewers,0.48652407629577676,0
logistic_core_c0.1_plain,1,824669,2026-06-06,Cubs,Giants,0.5539325473854282,1
logistic_core_c0.1_plain,1,824915,2026-06-06,Braves,Pirates,0.4197177926729854,1
logistic_core_c0.1_plain,1,825075,2026-06-06,D-backs,Nationals,0.4396569993775979,0
logistic_core_c0.1_plain,1,822807,2026-06-07,Blue Jays,Orioles,0.5954010514056494,1
logistic_core_c0.1_plain,1,822890,2026-06-07,Rangers,Guardians,0.4061643595591715,1
logistic_core_c0.1_plain,1,823047,2026-06-07,Cardinals,Reds,0.6078456516604024,1
logistic_core_c0.1_plain,1,823291,2026-06-07,Padres,Mets,0.3950685327155593,0
logistic_core_c0.1_plain,1,823453,2026-06-07,Phillies,White Sox,0.6417415749481917,1
logistic_core_c0.1_plain,1,823537,2026-06-07,Yankees,Red Sox,0.6702273082988561,1
logistic_core_c0.1_plain,1,823696,2026-06-07,Twins,Royals,0.5221478419563348,0
logistic_core_c0.1_plain,1,823857,2026-06-07,Marlins,Rays,0.5423461262950855,1
logistic_core_c0.1_plain,1,823941,2026-06-07,Dodgers,Angels,0.7649251598274737,0
logistic_core_c0.1_plain,1,824183,2026-06-07,Astros,Athletics,0.5437530624612629,0
logistic_core_c0.1_plain,1,824268,2026-06-07,Tigers,Mariners,0.45182294865412265,1
logistic_core_c0.1_plain,1,824349,2026-06-07,Rockies,Brewers,0.4491576378585842,0
logistic_core_c0.1_plain,1,824670,2026-06-08,Cubs,Giants,0.561991904799303,0
logistic_core_c0.1_plain,1,824916,2026-06-07,Braves,Pirates,0.4640687604168475,1
logistic_core_c0.1_plain,1,825074,2026-06-07,D-backs,Nationals,0.40610983709565257,1
logistic_core_c0.1_plain,1,822806,2026-06-08,Blue Jays,Phillies,0.44248473291722373,0
logistic_core_c0.1_plain,1,822972,2026-06-08,Rays,Red Sox,0.4018453867268143,1
logistic_core_c0.1_plain,1,823218,2026-06-09,Giants,Nationals,0.4129124401479857,0
logistic_core_c0.1_plain,1,823289,2026-06-09,Padres,Reds,0.45290482387778275,1
logistic_core_c0.1_plain,1,824025,2026-06-09,Angels,Astros,0.2148345245173515,0
logistic_core_c0.1_plain,1,824427,2026-06-08,Guardians,Yankees,0.5459601112813597,0
logistic_core_c0.1_plain,1,824829,2026-06-08,Orioles,Mariners,0.4140216300475467,0
logistic_core_c0.1_plain,1,824998,2026-06-09,Athletics,Brewers,0.547161281026786,0
logistic_core_c0.1_plain,1,822805,2026-06-09,Blue Jays,Phillies,0.4661009110858295,1
logistic_core_c0.1_plain,1,822969,2026-06-09,Rays,Red Sox,0.42731972518085926,1
logistic_core_c0.1_plain,1,823214,2026-06-10,Giants,Nationals,0.3727716645129065,0
logistic_core_c0.1_plain,1,823290,2026-06-10,Padres,Reds,0.4220946266475528,0
logistic_core_c0.1_plain,1,823374,2026-06-09,Pirates,Dodgers,0.5284473842541855,0
logistic_core_c0.1_plain,1,823620,2026-06-09,Mets,Cardinals,0.5699637328137975,0
logistic_core_c0.1_plain,1,823858,2026-06-09,Marlins,D-backs,0.6114481485570723,1
logistic_core_c0.1_plain,1,824023,2026-06-10,Angels,Astros,0.28046245090912264,1
logistic_core_c0.1_plain,1,824105,2026-06-09,Royals,Rangers,0.4072208898492498,1
logistic_core_c0.1_plain,1,824267,2026-06-09,Tigers,Twins,0.6319140811413692,1
logistic_core_c0.1_plain,1,824347,2026-06-10,Rockies,Cubs,0.5529616007422737,1
logistic_core_c0.1_plain,1,824429,2026-06-09,Guardians,Yankees,0.5067179321958392,0
logistic_core_c0.1_plain,1,824591,2026-06-09,White Sox,Braves,0.5197061597094988,1
logistic_core_c0.1_plain,1,824830,2026-06-09,Orioles,Mariners,0.3922998685161092,0
logistic_core_c0.1_plain,1,824999,2026-06-10,Athletics,Brewers,0.6096353817473326,1
logistic_core_c0.1_plain,1,822804,2026-06-10,Blue Jays,Phillies,0.3900267886333378,0
logistic_core_c0.1_plain,1,822970,2026-06-10,Rays,Red Sox,0.46942275473003653,1
logistic_core_c0.1_plain,1,823215,2026-06-10,Giants,Nationals,0.3628080496009072,1
logistic_core_c0.1_plain,1,823287,2026-06-10,Padres,Reds,0.5124494048515413,1
logistic_core_c0.1_plain,1,823372,2026-06-10,Pirates,Dodgers,0.4352388408940899,1
logistic_core_c0.1_plain,1,823618,2026-06-10,Mets,Cardinals,0.5765156115933442,0
logistic_core_c0.1_plain,2,823856,2026-06-10,Marlins,D-backs,0.4163077041577793,1
logistic_core_c0.1_plain,2,824022,2026-06-11,Angels,Astros,0.40668164028017656,1
logistic_core_c0.1_plain,2,824103,2026-06-10,Royals,Rangers,0.47481171495162383,0
logistic_core_c0.1_plain,2,824266,2026-06-10,Tigers,Twins,0.5993369523576888,0
logistic_core_c0.1_plain,2,824348,2026-06-11,Rockies,Cubs,0.30557692893070365,1
logistic_core_c0.1_plain,2,824428,2026-06-10,Guardians,Yankees,0.5486174220640071,0
logistic_core_c0.1_plain,2,824590,2026-06-10,White Sox,Braves,0.545657598469631,1
logistic_core_c0.1_plain,2,824831,2026-06-10,Orioles,Mariners,0.4740902752099595,1
logistic_core_c0.1_plain,2,824996,2026-06-11,Athletics,Brewers,0.5610000999897985,1
logistic_core_c0.1_plain,2,823371,2026-06-11,Pirates,Dodgers,0.4477324210805305,0
logistic_core_c0.1_plain,2,823619,2026-06-11,Mets,Cardinals,0.5849523593061916,1
logistic_core_c0.1_plain,2,823855,2026-06-11,Marlins,D-backs,0.7486391779785779,1
logistic_core_c0.1_plain,2,824101,2026-06-11,Royals,Rangers,0.47440042262015053,0
logistic_core_c0.1_plain,2,824265,2026-06-11,Tigers,Twins,0.6082535308968469,1
logistic_core_c0.1_plain,2,824346,2026-06-11,Rockies,Cubs,0.4619651490617834,0
logistic_core_c0.1_plain,2,824827,2026-06-11,Orioles,Mariners,0.4504357064526068,1
logistic_core_c0.1_plain,2,822726,2026-06-12,Nationals,Mariners,0.40487922526050524,0
logistic_core_c0.1_plain,2,822803,2026-06-12,Blue Jays,Yankees,0.44973634503287413,1
logistic_core_c0.1_plain,2,823211,2026-06-13,Giants,Cubs,0.601654077627077,0
logistic_core_c0.1_plain,2,823370,2026-06-12,Pirates,Marlins,0.6151383415704595,0
logistic_core_c0.1_plain,2,823617,2026-06-12,Mets,Braves,0.6278353642268611,1
logistic_core_c0.1_plain,2,823695,2026-06-13,Twins,Cardinals,0.5615848160873566,1
logistic_core_c0.1_plain,2,823778,2026-06-12,Brewers,Phillies,0.6418761707120607,1
logistic_core_c0.1_plain,2,824020,2026-06-13,Angels,Rays,0.5231885491970008,1
logistic_core_c0.1_plain,2,824102,2026-06-13,Royals,Astros,0.5137829121868398,0
logistic_core_c0.1_plain,2,824425,2026-06-12,Guardians,Tigers,0.5712455410588452,1
logistic_core_c0.1_plain,2,824507,2026-06-12,Reds,D-backs,0.4056412375678342,0
logistic_core_c0.1_plain,2,824588,2026-06-12,White Sox,Dodgers,0.5231041469458966,1
logistic_core_c0.1_plain,2,824752,2026-06-12,Red Sox,Rangers,0.48959014813695473,1
logistic_core_c0.1_plain,2,824826,2026-06-12,Orioles,Padres,0.6476468684216883,1
logistic_core_c0.1_plain,2,824997,2026-06-13,Athletics,Rockies,0.594624510166538,1
logistic_core_c0.1_plain,2,822725,2026-06-13,Nationals,Mariners,0.577950101339359,1
logistic_core_c0.1_plain,2,822802,2026-06-13,Blue Jays,Yankees,0.40264337176669773,0
logistic_core_c0.1_plain,2,823213,2026-06-14,Giants,Cubs,0.4824634876037698,0
logistic_core_c0.1_plain,2,823369,2026-06-13,Pirates,Marlins,0.4954372946662945,1
logistic_core_c0.1_plain,2,823616,2026-06-13,Mets,Braves,0.6191969250994586,0
logistic_core_c0.1_plain,2,823694,2026-06-13,Twins,Cardinals,0.49592998272922995,0
logistic_core_c0.1_plain,2,823776,2026-06-13,Brewers,Phillies,0.5805809717182672,0
logistic_core_c0.1_plain,2,824019,2026-06-14,Angels,Rays,0.5442898541201172,1
logistic_core_c0.1_plain,2,824100,2026-06-13,Royals,Astros,0.5315207732872954,0
logistic_core_c0.1_plain,2,824426,2026-06-13,Guardians,Tigers,0.45948914923234735,1
logistic_core_c0.1_plain,2,824508,2026-06-13,Reds,D-backs,0.44446612535086616,1
logistic_core_c0.1_plain,2,824587,2026-06-13,White Sox,Dodgers,0.5015654527109353,0
logistic_core_c0.1_plain,2,824749,2026-06-13,Red Sox,Rangers,0.441437440884878,1
logistic_core_c0.1_plain,2,824828,2026-06-13,Orioles,Padres,0.5479199454844548,0
logistic_core_c0.1_plain,2,824995,2026-06-14,Athletics,Rockies,0.6084943204184332,1
logistic_core_c0.1_plain,2,822722,2026-06-14,Nationals,Mariners,0.4201605566491734,1
logistic_core_c0.1_plain,2,822801,2026-06-14,Blue Jays,Yankees,0.4178069143898753,0
logistic_core_c0.1_plain,2,823212,2026-06-14,Giants,Cubs,0.6133241034064464,1
logistic_core_c0.1_plain,2,823368,2026-06-14,Pirates,Marlins,0.580334895983924,0
logistic_core_c0.1_plain,2,823615,2026-06-14,Mets,Braves,0.5757099725537361,1
logistic_core_c0.1_plain,2,823693,2026-06-14,Twins,Cardinals,0.4758074501022688,1
logistic_core_c0.1_plain,2,823777,2026-06-14,Brewers,Phillies,0.4307527851733661,1
logistic_core_c0.1_plain,2,824021,2026-06-14,Angels,Rays,0.4676365168046902,0
logistic_core_c0.1_plain,2,824099,2026-06-14,Royals,Astros,0.4223198344407013,1
logistic_core_c0.1_plain,2,824506,2026-06-14,Reds,D-backs,0.5704026177153446,0
logistic_core_c0.1_plain,2,824586,2026-06-14,White Sox,Dodgers,0.5403873918343817,1
logistic_core_c0.1_plain,2,824751,2026-06-14,Red Sox,Rangers,0.48598342215788076,0
logistic_core_c0.1_plain,2,824823,2026-06-14,Orioles,Padres,0.4898902262820303,0
logistic_core_c0.1_plain,2,824994,2026-06-14,Athletics,Rockies,0.5525617812365093,0
logistic_core_c0.1_plain,2,822724,2026-06-15,Nationals,Royals,0.8082820054467071,1
logistic_core_c0.1_plain,2,822887,2026-06-16,Rangers,Twins,0.5558408350886201,0
logistic_core_c0.1_plain,2,823046,2026-06-15,Cardinals,Padres,0.6343753844333162,1
logistic_core_c0.1_plain,2,823452,2026-06-15,Phillies,Marlins,0.6529172009921329,1
logistic_core_c0.1_plain,2,823938,2026-06-16,Dodgers,Rays,0.4684887076934862,1
logistic_core_c0.1_plain,2,824181,2026-06-16,Astros,Tigers,0.50070545107157,0
logistic_core_c0.1_plain,2,824505,2026-06-15,Reds,Mets,0.4701677263004379,1
logistic_core_c0.1_plain,2,824666,2026-06-16,Cubs,Rockies,0.6210428254395511,1
logistic_core_c0.1_plain,2,824993,2026-06-16,Athletics,Pirates,0.5814845221670036,1
logistic_core_c0.1_plain,2,825071,2026-06-16,D-backs,Angels,0.4294932398303783,1
logistic_core_c0.1_plain,2,822723,2026-06-16,Nationals,Royals,0.6220146880618551,1
logistic_core_c0.1_plain,2,822888,2026-06-17,Rangers,Twins,0.6017718084203632,0
logistic_core_c0.1_plain,2,823045,2026-06-16,Cardinals,Padres,0.6235328657160186,1
logistic_core_c0.1_plain,2,823128,2026-06-17,Mariners,Orioles,0.5844670345510669,1
logistic_core_c0.1_plain,2,823451,2026-06-16,Phillies,Marlins,0.4246264343129329,1
logistic_core_c0.1_plain,2,823535,2026-06-16,Yankees,White Sox,0.4937905610858765,1
logistic_core_c0.1_plain,2,823775,2026-06-16,Brewers,Guardians,0.36978083424295227,1
logistic_core_c0.1_plain,2,823939,2026-06-17,Dodgers,Rays,0.5793340995072523,1
logistic_core_c0.1_plain,2,824182,2026-06-17,Astros,Tigers,0.6565275008830306,1
logistic_core_c0.1_plain,2,824504,2026-06-16,Reds,Mets,0.5380445945103907,1
logistic_core_c0.1_plain,2,824667,2026-06-17,Cubs,Rockies,0.5224535301515068,0
logistic_core_c0.1_plain,2,824750,2026-06-16,Red Sox,Blue Jays,0.5106484468244388,0
logistic_core_c0.1_plain,2,824912,2026-06-16,Braves,Giants,0.6164383453183327,0
logistic_core_c0.1_plain,2,824991,2026-06-17,Athletics,Pirates,0.48550859393736634,0
logistic_core_c0.1_plain,2,825070,2026-06-17,D-backs,Angels,0.48536765666544546,0
logistic_core_c0.1_plain,2,822721,2026-06-17,Nationals,Royals,0.6487077828784685,0
logistic_core_c0.1_plain,2,823044,2026-06-17,Cardinals,Padres,0.6370732733165363,0
logistic_core_c0.1_plain,2,823127,2026-06-18,Mariners,Orioles,0.6143452341372476,0
logistic_core_c0.1_plain,2,823450,2026-06-17,Phillies,Marlins,0.43630525941942255,0
logistic_core_c0.1_plain,2,823536,2026-06-17,Yankees,White Sox,0.539426270122999,1
logistic_core_c0.1_plain,2,823774,2026-06-17,Brewers,Guardians,0.3405808871762894,1
logistic_core_c0.1_plain,3,823940,2026-06-17,Dodgers,Rays,0.6486691465213926,1
logistic_core_c0.1_plain,3,824178,2026-06-17,Astros,Tigers,0.5066972910228743,1
logistic_core_c0.1_plain,3,824503,2026-06-17,Reds,Mets,0.43501556761358146,0
logistic_core_c0.1_plain,3,824668,2026-06-18,Cubs,Rockies,0.37770824855463236,1
logistic_core_c0.1_plain,3,824746,2026-06-17,Red Sox,Blue Jays,0.6915511210218387,0
logistic_core_c0.1_plain,3,824913,2026-06-17,Braves,Giants,0.5712959177880296,0
logistic_core_c0.1_plain,3,824992,2026-06-18,Athletics,Pirates,0.516488439381252,0
logistic_core_c0.1_plain,3,825072,2026-06-17,D-backs,Angels,0.5257126867763162,1
logistic_core_c0.1_plain,3,822889,2026-06-18,Rangers,Twins,0.48032310429031116,0
logistic_core_c0.1_plain,3,823125,2026-06-18,Mariners,Orioles,0.5967975525290525,1
logistic_core_c0.1_plain,3,823448,2026-06-18,Phillies,Mets,0.4509609107814489,0
logistic_core_c0.1_plain,3,823533,2026-06-18,Yankees,White Sox,0.4911108481477252,0
logistic_core_c0.1_plain,3,823772,2026-06-18,Brewers,Guardians,0.4541045498702703,0
logistic_core_c0.1_plain,3,824098,2026-06-18,Royals,Cardinals,0.539292006697951,1
logistic_core_c0.1_plain,3,824748,2026-06-18,Red Sox,Blue Jays,0.5461726560317951,0
logistic_core_c0.1_plain,3,824989,2026-06-19,Athletics,Angels,0.5945779955351518,1
logistic_core_c0.1_plain,3,822886,2026-06-20,Rangers,Padres,0.6038389084186109,1
logistic_core_c0.1_plain,3,822966,2026-06-19,Rays,Nationals,0.5671158923599248,1
logistic_core_c0.1_plain,3,823124,2026-06-20,Mariners,Red Sox,0.6594795597354643,0
logistic_core_c0.1_plain,3,823534,2026-06-19,Yankees,Reds,0.6344105052548444,1
logistic_core_c0.1_plain,3,823853,2026-06-19,Marlins,Giants,0.601420266254501,1
logistic_core_c0.1_plain,3,823936,2026-06-20,Dodgers,Orioles,0.6180988541954816,1
logistic_core_c0.1_plain,3,824097,2026-06-20,Royals,Cardinals,0.485386168916637,1
logistic_core_c0.1_plain,3,824179,2026-06-20,Astros,Guardians,0.4639580465562472,1
logistic_core_c0.1_plain,3,824264,2026-06-19,Tigers,White Sox,0.6355149860458529,1
logistic_core_c0.1_plain,3,824345,2026-06-20,Rockies,Pirates,0.3178189738254369,1
logistic_core_c0.1_plain,3,824663,2026-06-19,Cubs,Blue Jays,0.5259511099303735,1
logistic_core_c0.1_plain,3,824910,2026-06-19,Braves,Brewers,0.493936280235922,1
logistic_core_c0.1_plain,3,824990,2026-06-20,Athletics,Angels,0.5838566043317491,1
logistic_core_c0.1_plain,3,825069,2026-06-20,D-backs,Twins,0.5744850166034577,1
logistic_core_c0.1_plain,3,822885,2026-06-20,Rangers,Padres,0.5856074234327227,0
logistic_core_c0.1_plain,3,822967,2026-06-20,Rays,Nationals,0.5233818790729384,0
logistic_core_c0.1_plain,3,823126,2026-06-21,Mariners,Red Sox,0.6219226411574627,0
logistic_core_c0.1_plain,3,823447,2026-06-20,Phillies,Mets,0.5644660753814621,1
logistic_core_c0.1_plain,3,823532,2026-06-20,Yankees,Reds,0.5520743778431646,0
logistic_core_c0.1_plain,3,823854,2026-06-20,Marlins,Giants,0.6701937968427145,1
logistic_core_c0.1_plain,3,823937,2026-06-21,Dodgers,Orioles,0.6906559067542969,0
logistic_core_c0.1_plain,3,824180,2026-06-20,Astros,Guardians,0.6201329599520837,0
logistic_core_c0.1_plain,3,824263,2026-06-20,Tigers,White Sox,0.6033013699149461,1
logistic_core_c0.1_plain,3,824342,2026-06-21,Rockies,Pirates,0.3702099519578514,1
logistic_core_c0.1_plain,3,824665,2026-06-20,Cubs,Blue Jays,0.5169238035026508,0
logistic_core_c0.1_plain,3,824909,2026-06-20,Braves,Brewers,0.5586211529839373,1
logistic_core_c0.1_plain,3,824988,2026-06-21,Athletics,Angels,0.6191241810190421,0
logistic_core_c0.1_plain,3,825068,2026-06-21,D-backs,Twins,0.45180259566064684,0
logistic_core_c0.1_plain,3,822883,2026-06-21,Rangers,Padres,0.5915273356910944,1
logistic_core_c0.1_plain,3,822968,2026-06-21,Rays,Nationals,0.5889025241373887,1
logistic_core_c0.1_plain,3,823123,2026-06-21,Mariners,Red Sox,0.5828520405309674,1
logistic_core_c0.1_plain,3,823449,2026-06-21,Phillies,Mets,0.628703383378079,1
logistic_core_c0.1_plain,3,823531,2026-06-21,Yankees,Reds,0.4535199475261679,0
logistic_core_c0.1_plain,3,823852,2026-06-21,Marlins,Giants,0.4697535003937458,1
logistic_core_c0.1_plain,3,823934,2026-06-21,Dodgers,Orioles,0.5208008263748669,0
logistic_core_c0.1_plain,3,824095,2026-06-21,Royals,Cardinals,0.5587551282391507,0
logistic_core_c0.1_plain,3,824177,2026-06-21,Astros,Guardians,0.5663146761350726,1
logistic_core_c0.1_plain,3,824260,2026-06-21,Tigers,White Sox,0.565226938434994,1
logistic_core_c0.1_plain,3,824343,2026-06-21,Rockies,Pirates,0.3976495382451567,0
logistic_core_c0.1_plain,3,824908,2026-06-21,Braves,Brewers,0.6153022294250237,0
logistic_core_c0.1_plain,3,824987,2026-06-21,Athletics,Angels,0.5055406184399257,0
logistic_core_c0.1_plain,3,825067,2026-06-21,D-backs,Twins,0.4973128648352603,0
logistic_core_c0.1_plain,3,822720,2026-06-22,Nationals,Phillies,0.6053815882990107,1
logistic_core_c0.1_plain,3,822800,2026-06-22,Blue Jays,Astros,0.45092171880510107,1
logistic_core_c0.1_plain,3,822964,2026-06-22,Rays,Royals,0.6290431393966314,0
logistic_core_c0.1_plain,3,823040,2026-06-22,Cardinals,D-backs,0.6761625847173253,1
logistic_core_c0.1_plain,3,823288,2026-06-23,Padres,Braves,0.5869793259144138,1
logistic_core_c0.1_plain,3,823613,2026-06-22,Mets,Cubs,0.4486044240828093,0
logistic_core_c0.1_plain,3,823692,2026-06-22,Twins,Dodgers,0.5955644659848353,0
logistic_core_c0.1_plain,3,823851,2026-06-22,Marlins,Rangers,0.6052086664789095,0
logistic_core_c0.1_plain,3,824016,2026-06-23,Angels,Orioles,0.5428716838452506,0
logistic_core_c0.1_plain,3,824261,2026-06-22,Tigers,Yankees,0.5365172747405885,1
logistic_core_c0.1_plain,3,824344,2026-06-23,Rockies,Red Sox,0.45123417632709584,1
logistic_core_c0.1_plain,3,824502,2026-06-22,Reds,Brewers,0.5199089833127001,0
logistic_core_c0.1_plain,3,824585,2026-06-22,White Sox,Guardians,0.5222755612669422,1
logistic_core_c0.1_plain,3,822718,2026-06-23,Nationals,Phillies,0.5434853019282017,0
logistic_core_c0.1_plain,3,822799,2026-06-23,Blue Jays,Astros,0.48624937391881234,0
logistic_core_c0.1_plain,3,822963,2026-06-23,Rays,Royals,0.66559745080358,0
logistic_core_c0.1_plain,3,823043,2026-06-23,Cardinals,D-backs,0.5296328475201172,0
logistic_core_c0.1_plain,3,823210,2026-06-24,Giants,Athletics,0.5889635285305891,1
logistic_core_c0.1_plain,3,823286,2026-06-24,Padres,Braves,0.5902840539509877,1
logistic_core_c0.1_plain,3,823365,2026-06-23,Pirates,Mariners,0.5322397415127201,0
logistic_core_c0.1_plain,3,823614,2026-06-23,Mets,Cubs,0.4829220167129167,0
logistic_core_c0.1_plain,3,823690,2026-06-23,Twins,Dodgers,0.6249139004539883,0
logistic_core_c0.1_plain,3,823849,2026-06-23,Marlins,Rangers,0.5467615379354173,1
logistic_core_c0.1_plain,3,824017,2026-06-24,Angels,Orioles,0.3247265305779327,1
logistic_core_c0.1_plain,3,824262,2026-06-23,Tigers,Yankees,0.6253003207051666,0
logistic_core_c0.1_plain,3,824340,2026-06-24,Rockies,Red Sox,0.26391976897989033,0
logistic_core_c0.1_plain,3,824501,2026-06-23,Reds,Brewers,0.5253999631379193,0
logistic_core_c0.1_plain,3,824584,2026-06-23,White Sox,Guardians,0.5087017668770293,1
logistic_core_c0.1_plain,3,822719,2026-06-24,Nationals,Phillies,0.5961624038607044,0
logistic_core_c0.1_plain,3,822798,2026-06-24,Blue Jays,Astros,0.57873077840462,0
